ticker,return_30d,return_annual,trades,trades_per_day,win_rate,final_capital
SBER,0.30211084783975095,2.5377311218539083,233,7.766666666666667,36.9098712446352,100302.11084783975
TATN,0.30211084783975095,2.5377311218539083,233,7.766666666666667,36.9098712446352,100302.11084783975
VTBR,0.30211084783975095,2.5377311218539083,233,7.766666666666667,36.9098712446352,100302.11084783975
NVTK,0.30211084783975095,2.5377311218539083,233,7.766666666666667,36.9098712446352,100302.11084783975
PHOR,0.30211084783975095,2.5377311218539083,233,7.766666666666667,36.9098712446352,100302.11084783975
FIVE,0.30211084783975095,2.5377311218539083,233,7.766666666666667,36.9098712446352,100302.11084783975
MGNT,0.30211084783975095,2.5377311218539083,233,7.766666666666667,36.9098712446352,100302.11084783975
